System Timestamp	Message	Message Type	GT_depth	World Gaze Point X	World Gaze Point Y	World Gaze Point Z	World Gaze Origin R X	World Gaze Origin R Z	World Gaze Origin L X	World Gaze Origin L Z	World Gaze Direction R X	World Gaze Direction R Y	World Gaze Direction R Z	World Gaze Direction L X	World Gaze Direction L Y	World Gaze Direction L Z	Estimated Depth
63817692374042	 sample	DepthCalibration	2.1081148127319	0.009325847	0.002033707	0.1945146	0.03037981	-0.026	-0.03245892	-0.026	0.01562287	-0.01245569	0.9998004	0.07821232	0.03086629	0.9964588	2.29969191852696
63817692374047	 sample	DepthCalibration	2.10905962811714	0.009049069	0.002189327	0.1919091	0.03037981	-0.026	-0.03245892	-0.026	0.01562287	-0.01245569	0.9998004	0.07680141	0.03251264	0.9965162	2.29969191852696
63817692374048	 sample	DepthCalibration	2.10905962811714	0.009049069	0.002189327	0.1919091	0.03037981	-0.026	-0.03245892	-0.026	0.01562287	-0.01245569	0.9998004	0.07680141	0.03251264	0.9965162	2.29969191852696
63817692374062	 sample	DepthCalibration	2.11155181462033	0.008480303	0.001755132	0.1782565	0.03037981	-0.026	-0.03245892	-0.026	0.01743017	-0.0149967	0.9997356	0.07561468	0.03215094	0.9966186	2.15372476043378
63817692374064	 sample	DepthCalibration	2.11155181462033	0.008480303	0.001755132	0.1782565	0.03037981	-0.026	-0.03245892	-0.026	0.01743017	-0.0149967	0.9997356	0.07561468	0.03215094	0.9966186	2.15372476043378
63817692374232	 sample	DepthCalibration	2.1393704044383	0.002863747	0.0005688727	0.05923489	0.03037981	-0.026	-0.03245892	-0.026	0.02517636	-0.01789474	0.9995229	0.06626811	0.03122198	0.9973133	2.1295617158823
63817692374233	 sample	DepthCalibration	2.1393704044383	0.002863747	0.0005688727	0.05923489	0.03037981	-0.026	-0.03245892	-0.026	0.02517636	-0.01789474	0.9995229	0.06626811	0.03122198	0.9973133	2.1295617158823
63817692374252	 sample	DepthCalibration	2.14264411094408	0.002930435	0.0004804794	0.06202386	0.03037981	-0.026	-0.03245892	-0.026	0.02464076	-0.01942562	0.9995076	0.06542228	0.03032574	0.9973968	2.13971413849258
63817692374252	 sample	DepthCalibration	2.14264411094408	0.002930435	0.0004804794	0.06202386	0.03037981	-0.026	-0.03245892	-0.026	0.02464076	-0.01942562	0.9995076	0.06542228	0.03032574	0.9973968	2.13971413849258
63817692374270	 sample	DepthCalibration	2.14558526490974	0.002364231	0.0003816626	0.05018853	0.03037981	-0.026	-0.03245892	-0.026	0.02464076	-0.01942561	0.9995076	0.06457632	0.02942942	0.9974787	2.13971413849258
63817692374271	 sample	DepthCalibration	2.14558526490974	0.002364231	0.0003816626	0.05018853	0.03037981	-0.026	-0.03245892	-0.026	0.02464076	-0.01942561	0.9995076	0.06457632	0.02942942	0.9974787	2.13971413849258
63817692374432	 sample	DepthCalibration	2.17178059105172	0.004098726	-0.0007319749	0.0992659	0.03037981	-0.026	-0.03245892	-0.026	0.02216041	-0.03420126	0.9991692	0.05975979	0.02253131	0.9979585	1.94400761582241
63817692374432	 sample	DepthCalibration	2.17178059105172	0.004098726	-0.0007319749	0.0992659	0.03037981	-0.026	-0.03245892	-0.026	0.02216041	-0.03420126	0.9991692	0.05975979	0.02253131	0.9979585	1.94400761582241
63817692374450	 sample	DepthCalibration	2.17474559743058	0.003506729	-0.00075823	0.08596689	0.03037981	-0.026	-0.03245892	-0.026	0.02222154	-0.03466731	0.9991518	0.0588722	0.02114249	0.9980416	1.93769635619015
63817692374451	 sample	DepthCalibration	2.17474559743058	0.003506729	-0.00075823	0.08596689	0.03037981	-0.026	-0.03245892	-0.026	0.02222154	-0.03466731	0.9991518	0.0588722	0.02114249	0.9980416	1.93769635619015
63817692374454	 sample	DepthCalibration	2.17566936760001	0.002975511	-0.0007138898	0.07301341	0.03037981	-0.026	-0.03245892	-0.026	0.02258109	-0.03460223	0.999146	0.05840828	0.02020211	0.9980884	1.93837169716333
63817692374455	 sample	DepthCalibration	2.17566936760001	0.002975511	-0.0007138898	0.07301341	0.03037981	-0.026	-0.03245892	-0.026	0.02258109	-0.03460223	0.999146	0.05840828	0.02020211	0.9980884	1.93837169716333
63817692374469	 sample	DepthCalibration	2.17805261040121	0.002893609	-0.0008477599	0.07371026	0.03037981	-0.026	-0.03245892	-0.026	0.02126504	-0.03579453	0.9991329	0.05752034	0.01881301	0.998167	1.9468131206536
63817692374471	 sample	DepthCalibration	2.17805261040121	0.002893609	-0.0008477599	0.07371026	0.03037981	-0.026	-0.03245892	-0.026	0.02126504	-0.03579453	0.9991329	0.05752034	0.01881301	0.998167	1.9468131206536
63817692374637	 sample	DepthCalibration	2.20464191565372	-0.0009835431	-2.726553E-05	-0.02442409	0.03037981	-0.026	-0.03245892	-0.026	0.02037654	-0.04024694	0.998982	0.05062924	0.005684016	0.9987013	1.77346235904605
63817692374638	 sample	DepthCalibration	2.20464191565372	-0.0009835431	-2.726553E-05	-0.02442409	0.03037981	-0.026	-0.03245892	-0.026	0.02037654	-0.04024694	0.998982	0.05062924	0.005684016	0.9987013	1.77346235904605
63817692374655	 sample	DepthCalibration	2.20744506197315	-0.0008454458	-9.837949E-05	-0.02047458	0.03037981	-0.026	-0.03245892	-0.026	0.02001705	-0.04031197	0.9989866	0.05016385	0.004742884	0.9987298	1.77129451916627
63817692374655	 sample	DepthCalibration	2.20744506197315	-0.0008454458	-9.837949E-05	-0.02047458	0.03037981	-0.026	-0.03245892	-0.026	0.02001705	-0.04031197	0.9989866	0.05016385	0.004742884	0.9987298	1.77129451916627
63817692374660	 sample	DepthCalibration	2.20838246800684	-0.0005241055	-0.0002800925	-0.01107449	0.03037981	-0.026	-0.03245892	-0.026	0.01971865	-0.04084261	0.998971	0.04927355	0.003352781	0.9987797	1.77129451916627
63817692374660	 sample	DepthCalibration	2.20838246800684	-0.0005241055	-0.0002800925	-0.01107449	0.03037981	-0.026	-0.03245892	-0.026	0.01971865	-0.04084261	0.998971	0.04927355	0.003352781	0.9987797	1.77129451916627
63817692374686	 sample	DepthCalibration	2.21239582398413	-8.045038E-05	-0.0005404493	0.002455948	0.03037981	-0.026	-0.03245892	-0.026	0.01929809	-0.04044203	0.9989955	0.04803897	0.002498117	0.9988424	1.94312025191152
63817692374686	 sample	DepthCalibration	2.21239582398413	-8.045038E-05	-0.0005404493	0.002455948	0.03037981	-0.026	-0.03245892	-0.026	0.01929809	-0.04044203	0.9989955	0.04803897	0.002498117	0.9988424	1.94312025191152
63817692374850	 sample	DepthCalibration	2.23823118569937	0.004463685	-0.004483203	0.1692947	0.03037981	-0.026	-0.03245892	-0.026	0.01737103	-0.03697615	0.9991652	0.0389413	-0.008898554	0.9992019	1.66257948520321
63817692374851	 sample	DepthCalibration	2.23823118569937	0.004463685	-0.004483203	0.1692947	0.03037981	-0.026	-0.03245892	-0.026	0.01737103	-0.03697615	0.9991652	0.0389413	-0.008898554	0.9992019	1.66257948520321
63817692374869	 sample	DepthCalibration	2.24112764091534	0.005070053	-0.005066756	0.1929684	0.03037981	-0.026	-0.03245892	-0.026	0.01766943	-0.0364452	0.9991794	0.03808967	-0.00979633	0.9992263	1.66833966011538
63817692374869	 sample	DepthCalibration	2.24112764091534	0.005070053	-0.005066756	0.1929684	0.03037981	-0.026	-0.03245892	-0.026	0.01766943	-0.0364452	0.9991794	0.03808967	-0.00979633	0.9992263	1.66833966011538
63817692374873	 sample	DepthCalibration	2.24198992453497	0.005578327	-0.005322011	0.2139039	0.03037981	-0.026	-0.03245892	-0.026	0.01742477	-0.03458131	0.99925	0.03770475	-0.009753085	0.9992414	1.67017994789565
63817692374874	 sample	DepthCalibration	2.24198992453497	0.005578327	-0.005322011	0.2139039	0.03037981	-0.026	-0.03245892	-0.026	0.01742477	-0.03458131	0.99925	0.03770475	-0.009753085	0.9992414	1.67017994789565
63817692374889	 sample	DepthCalibration	2.24435437066825	0.006291146	-0.00593204	0.2469659	0.03037981	-0.026	-0.03245892	-0.026	0.01682043	-0.03278202	0.999321	0.03685306	-0.01065083	0.9992639	1.70840386284225
63817692374890	 sample	DepthCalibration	2.24435437066825	0.006291146	-0.00593204	0.2469659	0.03037981	-0.026	-0.03245892	-0.026	0.01682043	-0.03278202	0.999321	0.03685306	-0.01065083	0.9992639	1.70840386284225
63817692375058	 sample	DepthCalibration	2.27049027630997	0.004851496	-0.007576783	0.2307758	0.03037981	-0.026	-0.03245892	-0.026	0.01234548	-0.04074623	0.9990932	0.03350182	-0.01822032	0.9992726	1.6460449326819
63817692375059	 sample	DepthCalibration	2.27049027630997	0.004851496	-0.007576783	0.2307758	0.03037981	-0.026	-0.03245892	-0.026	0.01234548	-0.04074623	0.9990932	0.03350182	-0.01822032	0.9992726	1.6460449326819
63817692375075	 sample	DepthCalibration	2.27329539480836	0.004860986	-0.007788572	0.2356748	0.03037981	-0.026	-0.03245892	-0.026	0.01198601	-0.04081124	0.999095	0.0330756	-0.01866898	0.9992785	1.6460449326819
63817692375076	 sample	DepthCalibration	2.27329539480836	0.004860986	-0.007788572	0.2356748	0.03037981	-0.026	-0.03245892	-0.026	0.01198601	-0.04081124	0.999095	0.0330756	-0.01866898	0.9992785	1.6460449326819
63817692375094	 sample	DepthCalibration	2.27594757467541	0.005210889	-0.008506645	0.2596583	0.03037981	-0.026	-0.03245892	-0.026	0.01150408	-0.03994502	0.9991357	0.03222315	-0.01956626	0.9992892	1.6460449326819
63817692375094	 sample	DepthCalibration	2.27594757467541	0.005210889	-0.008506645	0.2596583	0.03037981	-0.026	-0.03245892	-0.026	0.01150408	-0.03994502	0.9991357	0.03222315	-0.01956626	0.9992892	1.6460449326819
63817692375254	 sample	DepthCalibration	2.30053004915825	0.004403003	-0.008344337	0.1622224	0.03037981	-0.026	-0.03245892	-0.026	0.01676179	-0.05755711	0.9982015	0.04097921	-0.03096931	0.9986799	2.08108058813448
63817692375255	 sample	DepthCalibration	2.30053004915825	0.004403003	-0.008344337	0.1622224	0.03037981	-0.026	-0.03245892	-0.026	0.01676179	-0.05755711	0.9982015	0.04097921	-0.03096931	0.9986799	2.08108058813448
63817692375273	 sample	DepthCalibration	2.30351325687198	0.004540969	-0.008496701	0.1657994	0.03037981	-0.026	-0.03245892	-0.026	0.01712099	-0.05749229	0.9981991	0.04097947	-0.03096932	0.9986799	2.07458869758681
63817692375274	 sample	DepthCalibration	2.30351325687198	0.004540969	-0.008496701	0.1657994	0.03037981	-0.026	-0.03245892	-0.026	0.01712099	-0.05749229	0.9981991	0.04097947	-0.03096932	0.9986799	2.07458869758681
63817692375279	 sample	DepthCalibration	2.30433957334704	0.004446486	-0.008463206	0.1649984	0.03037981	-0.026	-0.03245892	-0.026	0.01676179	-0.05755711	0.9982015	0.04059507	-0.03092614	0.998697	2.08108058813448
63817692375279	 sample	DepthCalibration	2.30433957334704	0.004446486	-0.008463206	0.1649984	0.03037981	-0.026	-0.03245892	-0.026	0.01676179	-0.05755711	0.9982015	0.04059507	-0.03092614	0.998697	2.08108058813448
63817692375295	 sample	DepthCalibration	2.30683524710138	0.004478947	-0.008489508	0.1647286	0.03037981	-0.026	-0.03245892	-0.026	0.01718192	-0.05795633	0.9981713	0.04059507	-0.03092615	0.998697	2.07458869758681
63817692375296	 sample	DepthCalibration	2.30683524710138	0.004478947	-0.008489508	0.1647286	0.03037981	-0.026	-0.03245892	-0.026	0.01718192	-0.05795633	0.9981713	0.04059507	-0.03092615	0.998697	2.07458869758681
63817692375464	 sample	DepthCalibration	2.33223244264029	0.004665918	-0.01242541	0.2436526	0.03037981	-0.026	-0.03245892	-0.026	0.00950945	-0.05553954	0.9984112	0.03274872	-0.03649049	0.9987972	1.89965387616981
63817692375464	 sample	DepthCalibration	2.33223244264029	0.004665918	-0.01242541	0.2436526	0.03037981	-0.026	-0.03245892	-0.026	0.00950945	-0.05553954	0.9984112	0.03274872	-0.03649049	0.9987972	1.89965387616981
63817692375469	 sample	DepthCalibration	2.33308506961869	0.004702658	-0.01261448	0.247886	0.03037981	-0.026	-0.03245892	-0.026	0.00950945	-0.05553954	0.9984112	0.03236374	-0.03644735	0.9988114	1.89965387616981
63817692375470	 sample	DepthCalibration	2.33308506961869	0.004702658	-0.01261448	0.247886	0.03037981	-0.026	-0.03245892	-0.026	0.00950945	-0.05553954	0.9984112	0.03236374	-0.03644735	0.9988114	1.89965387616981
63817692375498	 sample	DepthCalibration	2.33728743621945	0.003149763	-0.01298715	0.2484378	0.03037981	-0.026	-0.03245892	-0.026	0.003342506	-0.05617742	0.9984152	0.02714664	-0.03834085	0.9988959	1.86983489372582
63817692375498	 sample	DepthCalibration	2.33728743621945	0.003149763	-0.01298715	0.2484378	0.03037981	-0.026	-0.03245892	-0.026	0.003342506	-0.05617742	0.9984152	0.02714664	-0.03834085	0.9988959	1.86983489372582
63817692375662	 sample	DepthCalibration	2.3616540272154	-0.1551497	-0.4561805	9.343347	0.03037981	-0.026	-0.03245892	-0.026	-0.0309096	-0.05570739	0.9979686	-0.001939439	-0.04152882	0.9991354	1.76508415357893
63817692375662	 sample	DepthCalibration	2.3616540272154	-0.1551497	-0.4561805	9.343347	0.03037981	-0.026	-0.03245892	-0.026	-0.0309096	-0.05570739	0.9979686	-0.001939439	-0.04152882	0.9991354	1.76508415357893
63817692375667	 sample	DepthCalibration	2.36259029155336	-0.1638368	-0.4630527	9.545619	0.03037981	-0.026	-0.03245892	-0.026	-0.0309096	-0.05570739	0.9979686	-0.003058193	-0.04090896	0.9991582	1.48999631451772
63817692375668	 sample	DepthCalibration	2.36259029155336	-0.1638368	-0.4630527	9.545619	0.03037981	-0.026	-0.03245892	-0.026	-0.0309096	-0.05570739	0.9979686	-0.003058193	-0.04090896	0.9991582	1.48999631451772
63817692375683	 sample	DepthCalibration	2.36494757805888	-0.1903423	-0.4775817	9.834876	0.03037981	-0.026	-0.03245892	-0.026	-0.0329997	-0.05656055	0.9978536	-0.005338052	-0.04015968	0.999179	1.61871217995516
63817692375683	 sample	DepthCalibration	2.36494757805888	-0.1903423	-0.4775817	9.834876	0.03037981	-0.026	-0.03245892	-0.026	-0.0329997	-0.05656055	0.9978536	-0.005338052	-0.04015968	0.999179	1.61871217995516
63817692375698	 sample	DepthCalibration	2.36711810422595	-0.2121679	-0.4718693	9.947982	0.03037981	-0.026	-0.03245892	-0.026	-0.03504219	-0.05502773	0.9978697	-0.007231515	-0.03945345	0.9991952	1.63042332849168
63817692375698	 sample	DepthCalibration	2.36711810422595	-0.2121679	-0.4718693	9.947982	0.03037981	-0.026	-0.03245892	-0.026	-0.03504219	-0.05502773	0.9978697	-0.007231515	-0.03945345	0.9991952	1.63042332849168
63817692375866	 sample	DepthCalibration	2.39186981304275	-0.2456833	-0.2685398	7.463706	0.03037981	-0.026	-0.03245892	-0.026	-0.04452088	-0.03911928	0.9982423	-0.02072543	-0.03250008	0.9992568	1.1398586784183
63817692375868	 sample	DepthCalibration	2.39186981304275	-0.2456833	-0.2685398	7.463706	0.03037981	-0.026	-0.03245892	-0.026	-0.04452088	-0.03911928	0.9982423	-0.02072543	-0.03250008	0.9992568	1.1398586784183
63817692375885	 sample	DepthCalibration	2.39455534532381	-0.2403838	-0.2543224	7.162807	0.03037981	-0.026	-0.03245892	-0.026	-0.0450041	-0.03825281	0.9982542	-0.02150061	-0.03241376	0.9992433	1.13750871599106
63817692375886	 sample	DepthCalibration	2.39455534532381	-0.2403838	-0.2543224	7.162807	0.03037981	-0.026	-0.03245892	-0.026	-0.0450041	-0.03825281	0.9982542	-0.02150061	-0.03241376	0.9992433	1.13750871599106
63817692375890	 sample	DepthCalibration	2.39540589431072	-0.235458	-0.240119	6.847613	0.03037981	-0.026	-0.03245892	-0.026	-0.04584609	-0.03745128	0.9982463	-0.02227605	-0.03232743	0.9992291	1.1480935973734
63817692375890	 sample	DepthCalibration	2.39540589431072	-0.235458	-0.240119	6.847613	0.03037981	-0.026	-0.03245892	-0.026	-0.04584609	-0.03745128	0.9982463	-0.02227605	-0.03232743	0.9992291	1.1480935973734
63817692375915	 sample	DepthCalibration	2.39898218189156	-0.2201961	-0.2067598	6.195475	0.03037981	-0.026	-0.03245892	-0.026	-0.04657798	-0.03472073	0.998311	-0.02378653	-0.03166357	0.9992155	1.14701551897866
63817692375915	 sample	DepthCalibration	2.39898218189156	-0.2201961	-0.2067598	6.195475	0.03037981	-0.026	-0.03245892	-0.026	-0.04657798	-0.03472073	0.998311	-0.02378653	-0.03166357	0.9992155	1.14701551897866
63817692376077	 sample	DepthCalibration	2.42248576676761	-0.001350735	-0.0001792289	-0.01904331	0.03037981	-0.026	-0.03245892	-0.026	-0.05380941	-0.02457091	0.9982489	-0.03552923	-0.02688545	0.9990069	1.17682434910165
63817692376078	 sample	DepthCalibration	2.42248576676761	-0.001350735	-0.0001792289	-0.01904331	0.03037981	-0.026	-0.03245892	-0.026	-0.05380941	-0.02457091	0.9982489	-0.03552923	-0.02688545	0.9990069	1.17682434910165
63817692376082	 sample	DepthCalibration	2.42331805153094	-0.0203669	-0.01091694	0.4025466	0.03037981	-0.026	-0.03245892	-0.026	-0.05380941	-0.02457091	0.9982489	-0.03626582	-0.02630755	0.9989958	1.17682434910165
63817692376083	 sample	DepthCalibration	2.42331805153094	-0.0203669	-0.01091694	0.4025466	0.03037981	-0.026	-0.03245892	-0.026	-0.05380941	-0.02457091	0.9982489	-0.03626582	-0.02630755	0.9989958	1.17682434910165
63817692376099	 sample	DepthCalibration	2.42566399283203	-0.1376601	-0.06798043	2.766893	0.03037981	-0.026	-0.03245892	-0.026	-0.05722399	-0.02375754	0.9980786	-0.04046129	-0.02484925	0.998872	1.17187435187824
63817692376100	 sample	DepthCalibration	2.42566399283203	-0.1376601	-0.06798043	2.766893	0.03037981	-0.026	-0.03245892	-0.026	-0.05722399	-0.02375754	0.9980786	-0.04046129	-0.02484925	0.998872	1.17187435187824
63817692376128	 sample	DepthCalibration	2.42974549251907	-0.3171163	-0.1316492	5.718739	0.03037981	-0.026	-0.03245892	-0.026	-0.06363076	-0.02253213	0.9977191	-0.04621054	-0.02321791	0.9986619	1.1528686697043
63817692376128	 sample	DepthCalibration	2.42974549251907	-0.3171163	-0.1316492	5.718739	0.03037981	-0.026	-0.03245892	-0.026	-0.06363076	-0.02253213	0.9977191	-0.04621054	-0.02321791	0.9986619	1.1528686697043
63817692376290	 sample	DepthCalibration	2.45297648958307	-0.7211763	-0.1180851	8.844216	0.03037981	-0.026	-0.03245892	-0.026	-0.0906746	-0.01502343	0.9957672	-0.07114251	-0.01151068	0.9973997	1.03058563640488
63817692376291	 sample	DepthCalibration	2.45297648958307	-0.7211763	-0.1180851	8.844216	0.03037981	-0.026	-0.03245892	-0.026	-0.0906746	-0.01502343	0.9957672	-0.07114251	-0.01151068	0.9973997	1.03058563640488
63817692376308	 sample	DepthCalibration	2.45564975927021	-0.6899674	-0.249391	8.274387	0.03037981	-0.026	-0.03245892	-0.026	-0.09222923	-0.01435036	0.9956344	-0.07309915	-0.04549831	0.9962863	1.00892041233621
63817692376309	 sample	DepthCalibration	2.45564975927021	-0.6899674	-0.249391	8.274387	0.03037981	-0.026	-0.03245892	-0.026	-0.09222923	-0.01435036	0.9956344	-0.07309915	-0.04549831	0.9962863	1.00892041233621
63817692376313	 sample	DepthCalibration	2.45650089525874	-0.6846983	-0.2405271	8.17463	0.03037981	-0.026	-0.03245892	-0.026	-0.09264877	-0.01394861	0.9956011	-0.07341007	-0.04447478	0.9963097	1.00892041233621
63817692376313	 sample	DepthCalibration	2.45650089525874	-0.6846983	-0.2405271	8.17463	0.03037981	-0.026	-0.03245892	-0.026	-0.09264877	-0.01394861	0.9956011	-0.07341007	-0.04447478	0.9963097	1.00892041233621
63817692376331	 sample	DepthCalibration	2.45899319817594	-0.6682345	-0.2275287	7.940588	0.03037981	-0.026	-0.03245892	-0.026	-0.09271061	-0.01348163	0.9956018	-0.07410985	-0.04340797	0.9963049	1.00892041233621
63817692376331	 sample	DepthCalibration	2.45899319817594	-0.6682345	-0.2275287	7.940588	0.03037981	-0.026	-0.03245892	-0.026	-0.09271061	-0.01348163	0.9956018	-0.07410985	-0.04340797	0.9963049	1.00892041233621
63817692376501	 sample	DepthCalibration	2.48308256107745	-0.5141928	-0.396923	5.622666	0.03037981	-0.026	-0.03245892	-0.026	-0.1004304	-0.00771518	0.9949142	-0.07971559	-0.1316274	0.9880889	1.40734618418069
63817692376502	 sample	DepthCalibration	2.48308256107745	-0.5141928	-0.396923	5.622666	0.03037981	-0.026	-0.03245892	-0.026	-0.1004304	-0.00771518	0.9949142	-0.07971559	-0.1316274	0.9880889	1.40734618418069
63817692376519	 sample	DepthCalibration	2.48560135041425	-0.5339211	-0.4099973	5.818648	0.03037981	-0.026	-0.03245892	-0.026	-0.1015026	-0.00791087	0.9948038	-0.07929458	-0.1311939	0.9881804	1.39346909933067
63817692376520	 sample	DepthCalibration	2.48560135041425	-0.5339211	-0.4099973	5.818648	0.03037981	-0.026	-0.03245892	-0.026	-0.1015026	-0.00791087	0.9948038	-0.07929458	-0.1311939	0.9881804	1.39346909933067
63817692376525	 sample	DepthCalibration	2.48643082303981	-0.5254369	-0.3952131	5.705108	0.03037981	-0.026	-0.03245892	-0.026	-0.1019216	-0.007509002	0.9947641	-0.07953984	-0.1292497	0.9884169	1.40734618418069
63817692376525	 sample	DepthCalibration	2.48643082303981	-0.5254369	-0.3952131	5.705108	0.03037981	-0.026	-0.03245892	-0.026	-0.1019216	-0.007509002	0.9947641	-0.07953984	-0.1292497	0.9884169	1.40734618418069
63817692376539	 sample	DepthCalibration	2.48842813246939	-0.5729893	-0.4281078	6.263724	0.03037981	-0.026	-0.03245892	-0.026	-0.1020446	-0.006574789	0.9947581	-0.07831212	-0.1284233	0.9886226	1.39346909933067
63817692376540	 sample	DepthCalibration	2.48842813246939	-0.5729893	-0.4281078	6.263724	0.03037981	-0.026	-0.03245892	-0.026	-0.1020446	-0.006574789	0.9947581	-0.07831212	-0.1284233	0.9886226	1.39346909933067
63817692376710	 sample	DepthCalibration	2.51226610831594	-0.5217386	0.008664554	5.635081	0.03037981	-0.026	-0.03245892	-0.026	-0.1034531	0.004169505	0.9946256	-0.07971726	-0.001121507	0.9968169	1.19324975798261
63817692376711	 sample	DepthCalibration	2.51226610831594	-0.5217386	0.008664554	5.635081	0.03037981	-0.026	-0.03245892	-0.026	-0.1034531	0.004169505	0.9946256	-0.07971726	-0.001121507	0.9968169	1.19324975798261
63817692376715	 sample	DepthCalibration	2.51304399285326	-0.519878	0.01036333	5.635248	0.03037981	-0.026	-0.03245892	-0.026	-0.1027991	0.00476711	0.9946907	-0.07971726	-0.001121507	0.9968169	1.19036235679393
63817692376715	 sample	DepthCalibration	2.51304399285326	-0.519878	0.01036333	5.635248	0.03037981	-0.026	-0.03245892	-0.026	-0.1027991	0.00476711	0.9946907	-0.07971726	-0.001121507	0.9968169	1.19036235679393
63817692376741	 sample	DepthCalibration	2.51673864510111	-0.5091807	0.01565356	5.50848	0.03037981	-0.026	-0.03245892	-0.026	-0.1028601	0.005234241	0.9946821	-0.0799849	0.0003983975	0.996796	1.18866376512843
63817692376742	 sample	DepthCalibration	2.51673864510111	-0.5091807	0.01565356	5.50848	0.03037981	-0.026	-0.03245892	-0.026	-0.1028601	0.005234241	0.9946821	-0.0799849	0.0003983975	0.996796	1.18866376512843
63817692376907	 sample	DepthCalibration	2.53948116665485	-0.4348832	0.09958041	4.597188	0.03037981	-0.026	-0.03245892	-0.026	-0.1049648	0.01297878	0.9943913	-0.08183366	0.02989719	0.9961975	1.17792184335702
63817692376907	 sample	DepthCalibration	2.53948116665485	-0.4348832	0.09958041	4.597188	0.03037981	-0.026	-0.03245892	-0.026	-0.1049648	0.01297878	0.9943913	-0.08183366	0.02989719	0.9961975	1.17792184335702
63817692376924	 sample	DepthCalibration	2.54182513842559	-0.4563496	0.1092797	4.835058	0.03037981	-0.026	-0.03245892	-0.026	-0.1050858	0.01391274	0.9943658	-0.08136086	0.03083664	0.9962075	1.17792184335702
63817692376925	 sample	DepthCalibration	2.54182513842559	-0.4563496	0.1092797	4.835058	0.03037981	-0.026	-0.03245892	-0.026	-0.1050858	0.01391274	0.9943658	-0.08136086	0.03083664	0.9962075	1.17792184335702
63817692376929	 sample	DepthCalibration	2.54266102418772	-0.4781562	0.1159184	5.048516	0.03037981	-0.026	-0.03245892	-0.026	-0.1062184	0.01418408	0.9942417	-0.08092985	0.03128474	0.9962287	1.18026630690497
63817692376930	 sample	DepthCalibration	2.54266102418772	-0.4781562	0.1159184	5.048516	0.03037981	-0.026	-0.03245892	-0.026	-0.1062184	0.01418408	0.9942417	-0.08092985	0.03128474	0.9962287	1.18026630690497
63817692376945	 sample	DepthCalibration	2.54481629088943	-0.5163944	0.1303358	5.466411	0.03037981	-0.026	-0.03245892	-0.026	-0.1066966	0.01505277	0.9941777	-0.08006781	0.03218086	0.9962698	1.18026630690497
63817692376946	 sample	DepthCalibration	2.54481629088943	-0.5163944	0.1303358	5.466411	0.03037981	-0.026	-0.03245892	-0.026	-0.1066966	0.01505277	0.9941777	-0.08006781	0.03218086	0.9962698	1.18026630690497
63817692377117	 sample	DepthCalibration	2.56827684857313	-0.6154481	0.2176862	6.701994	0.03037981	-0.026	-0.03245892	-0.026	-0.1044434	0.02310841	0.9942623	-0.07732358	0.04129197	0.9961506	1.16821706255464
63817692377117	 sample	DepthCalibration	2.56827684857313	-0.6154481	0.2176862	6.701994	0.03037981	-0.026	-0.03245892	-0.026	-0.1044434	0.02310841	0.9942623	-0.07732358	0.04129197	0.9961506	1.16821706255464
63817692377135	 sample	DepthCalibration	2.57081251295697	-0.617868	0.2172468	6.701787	0.03037981	-0.026	-0.03245892	-0.026	-0.1051582	0.02297808	0.99419	-0.07732358	0.04129197	0.9961506	1.16821706255464
63817692377136	 sample	DepthCalibration	2.57081251295697	-0.617868	0.2172468	6.701787	0.03037981	-0.026	-0.03245892	-0.026	-0.1051582	0.02297808	0.99419	-0.07732358	0.04129197	0.9961506	1.16821706255464
63817692377152	 sample	DepthCalibration	2.57314073047736	-0.6142383	0.2179059	6.702097	0.03037981	-0.026	-0.03245892	-0.026	-0.1040859	0.02317358	0.9942983	-0.07732358	0.04129197	0.9961506	1.16821706255464
63817692377152	 sample	DepthCalibration	2.57314073047736	-0.6142383	0.2179059	6.702097	0.03037981	-0.026	-0.03245892	-0.026	-0.1040859	0.02317358	0.9942983	-0.07732358	0.04129197	0.9961506	1.16821706255464
63817692377313	 sample	DepthCalibration	2.59497418297069	-0.07838363	0.03780447	0.7057018	0.03037981	-0.026	-0.03245892	-0.026	-0.1184212	0.04392815	0.9919913	-0.09151449	0.05868482	0.994073	1.13421080201065
63817692377313	 sample	DepthCalibration	2.59497418297069	-0.07838363	0.03780447	0.7057018	0.03037981	-0.026	-0.03245892	-0.026	-0.1184212	0.04392815	0.9919913	-0.09151449	0.05868482	0.994073	1.13421080201065
63817692377331	 sample	DepthCalibration	2.59743513729409	-0.05164444	0.02541161	0.4594412	0.03037981	-0.026	-0.03245892	-0.026	-0.115982	0.04484834	0.9922383	-0.09108262	0.05913067	0.9940863	1.13421080201065
63817692377332	 sample	DepthCalibration	2.59743513729409	-0.05164444	0.02541161	0.4594412	0.03037981	-0.026	-0.03245892	-0.026	-0.115982	0.04484834	0.9922383	-0.09108262	0.05913067	0.9940863	1.13421080201065
63817692377348	 sample	DepthCalibration	2.59976775892773	-0.004414955	0.001740311	0.00662636	0.03037981	-0.026	-0.03245892	-0.026	-0.1153269	0.04544354	0.9922876	-0.09017566	0.06051088	0.9940859	1.13421080201065
